procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1240888 36120 1541416   0    0     0  5876 18053 35099 7 15 78 0  0  0
 1  0      0 1240888 36128 1541420   0    0     0    88 4473 6020  1  1 98  0  0  0
 0  0      0 1240888 36128 1541420   0    0     0    52 4234 5903  1  1 98  0  0  0
 0  0      0 1240888 36136 1541412   0    0     0    52 3822 4835  1  1 98  0  0  0
 2  0      0 1280684 36176 1541556   0    0   116   284 5963 9210  5  2 93  0  0  0
 0  0      0 1278552 36308 1541292   0    0     0  1540 7878 12584 4  4 92  0  0  0
 2  0      0 1280764 36308 1541288   0    0     0     0 4184 5214  1  1 98  0  0  0
 0  0      0 1280644 36308 1541288   0    0     0    28 3815 5534  1  1 99  0  0  0
 0  0      0 1280644 36308 1541288   0    0     0     0 3516 4619  1  1 98  0  0  0
 0  0      0 1280520 36320 1541292   0    0     0   164 4497 6485  1  1 98  0  0  0
 5  0      0 1281808 36556 1541440   0    0    56  2128 10243 12116 9 7 84  1  0  0
 0  0      0 1263812 36848 1541980   0    0   172  2136 12552 20775 8 6 85  1  0  0
 0  0      0 1263812 36848 1542008   0    0     0    40 3659 4762  1  1 99  0  0  0
 0  0      0 1263564 36848 1542008   0    0     0    32 3742 5669  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1263564 36848 1542012   0    0     0    16 3725 4819  1  1 98  0  0  0
 0  0      0 1263564 36848 1542012   0    0     0    36 4176 5915  1  1 98  0  0  0
 4  0      0 1263564 36856 1542144   0    0   128    36 4186 5792  1  1 98  0  0  0
 0  0      0 1263564 36864 1542136   0    0     0    52 3876 5146  1  1 98  0  0  0
 0  0      0 1263564 36864 1542148   0    0     0     0 3504 4449  1  0 99  0  0  0
 0  0      0 1263564 36864 1542148   0    0     0    56 4828 6885  2  1 97  0  0  0
 1  0      0 1263564 36864 1542148   0    0     0     0 3396 4039  1  0 99  0  0  0
 1  0      0 1266332 36864 1542148   0    0     0    60 4507 5968  2  1 97  0  0  0
 0  0      0 1284076 36872 1542148   0    0     0    76 3638 4732  1  1 98  0  0  0
 1  0      0 1256428 36880 1542168   0    0     0    52 5821 9551  4  5 92  0  0  0
 0  0      0 1234324 36880 1542200   0    0     0    16 5922 9699  3  4 94  0  0  0
 0  0      0 1210996 36888 1542380   0    0     0   116 9374 18054 4  4 92  0  0  0
 0  0      0 1222656 36888 1542508   0    0     0     0 10195 17618 4 5 90  0  0  0
 1  0      0 1213640 36888 1542732   0    0     0    28 11363 20574 4 5 91  0  0  0
 0  0      0 1201376 36888 1542872   0    0     0     0 9879 18292 4  5 91  0  0  0
 0  0      0 1183876 36896 1543180   0    0     0    88 13478 25644 6 7 88  0  0  0
 0  0      0 1162616 36896 1543300   0    0     0     0 13261 24855 4 6 89  0  0  0
 0  0      0 1136552 36896 1543688   0    0     0    52 16659 32885 7 10 83 0  0  0
 0  0      0 1115976 36896 1543928   0    0     0     0 15893 31939 6 9 84  0  0  0
 0  0      0 1091444 36904 1544352   0    0     0    76 17119 34920 6 8 85  0  0  0
 4  0      0 1066440 36904 1544588   0    0     0    16 19195 39479 8 11 81 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1040872 36904 1545056   0    0     0    24 20835 44023 9 14 78 0  0  0
 0  0      0 1010572 36904 1545468   0    0     0     0 22868 47146 9 14 78 0  0  0
 1  0      0 985516  36904 1545932   0    0     0    28 20914 42120 7 12 80 0  0  0
 3  0      0 957648  36912 1546180   0    0     0    36 21357 43227 8 12 80 0  0  0
 0  0      0 931396  36920 1546872   0    0    96    92 24679 52502 11 14 75 0 0  0
 0  0      0 906136  36928 1547132   0    0     0    88 24682 52648 9 15 76 0  0  0
 0  0      0 879328  36936 1547824   0    0     0    84 25873 53547 10 14 76 0 0  0
 3  0      0 855020  36936 1548244   0    0     0  4372 25286 53878 9 16 75 0  0  0
 4  0      0 830016  36936 1548808   0    0     0    48 25890 54140 10 15 75 0 0  0
 2  0      0 800588  36936 1549388   0    0     0    16 26604 55824 11 15 74 0 0  0
 8  0      0 771836  36936 1549940   0    0     0    28 28935 60893 10 18 71 0 0  0
 0  0      0 740592  36944 1550364   0    0     0    60 27359 57702 11 17 73 0 0  0
 4  0      0 717140  36944 1550908   0    0     0    36 27565 58795 11 17 73 0 0  0
10  0      0 689424  36944 1551452   0    0     0     0 30000 64139 10 19 71 0 0  0
 2  0      0 658184  36952 1552300   0    0     0   104 34906 74964 15 20 64 0 0  0
 0  0      0 632960  36952 1552960   0    0    84     0 30106 64976 11 18 71 0 0  0
 5  0      0 606252  36952 1553604   0    0     0    24 32528 69655 12 21 67 0 0  0
 0  0      0 582588  36952 1554784   0    0     0   228 31022 67904 12 22 66 0 0  0
 0  0      0 580096  36960 1555488   0    0     0    76 34718 75018 12 17 71 0 0  0
 7  0      0 578612  36960 1555988   0    0     0    16 34265 75789 11 21 69 0 0  0
 6  0      0 576372  36960 1556680   0    0     0    56 33217 71773 12 19 70 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 574104  36960 1557124   0    0     0     0 32995 71318 12 18 70 0 0  0
 3  0      0 573880  36968 1557856   0    0     0   248 34476 73851 13 21 66 0 0  0
 1  0      0 572396  36968 1558360   0    0     0     0 34559 76062 13 22 65 0 0  0
 0  0      0 571640  36968 1558908   0    0     0    60 35218 76913 12 19 69 0 0  0
 4  0      0 570380  36968 1559452   0    0     0     0 34345 73504 13 18 69 0 0  0
19  0      0 564080  36968 1560144   0    0     0    52 33676 72293 12 21 67 0 0  0
 0  0      0 564080  36976 1560576   0    0     0    60 32654 70440 13 20 67 0 0  0
 0  0      0 563856  37004 1561268   0    0     0   276 36036 78776 13 21 66 0 0  0
 5  0      0 562636  37004 1561644   0    0     0    16 30973 66013 10 15 74 0 0  0
 7  0      0 560368  37004 1562368   0    0     0    24 34055 74592 13 19 67 0 0  0
 0  0      0 559360  37004 1563052   0    0     0     0 36609 79153 15 23 63 0 0  0
 8  0      0 559360  37004 1563548   0    0     0    24 33150 70212 12 22 66 0 0  0
 3  0      0 557848  37012 1564188   0    0     0    36 34067 72671 13 22 65 0 0  0
 7  0      0 554852  37016 1564804   0    0     0    92 33499 72773 14 22 65 0 0  0
 4  0      0 554096  37016 1565264   0    0     0    48 34697 75501 14 23 63 0 0  0
 0  0      0 551324  37016 1566060   0    0     0    28 35109 77013 13 19 69 0 0  0
 4  0      0 550316  37020 1566424   0    0     0 17240 33420 72751 10 18 72 0 0  0
 4  0      0 549560  37020 1567284   0    0     0    24 34124 75258 11 18 71 0 0  0
 9  0      0 547068  37020 1567720   0    0     0    44 32770 72489 12 18 71 0 0  0
 0  0      0 544056  37020 1568344   0    0    40    24 34251 73718 13 21 66 0 0  0
10  0      0 539828  37020 1568952   0    0     0     0 33191 72126 12 20 68 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 538820  37032 1569632   0    0    76    84 32050 69891 11 17 72 0 0  0
 0  0      0 537308  37032 1569996   0    0     0    12 31764 68615 11 17 72 0 0  0
 1  0      0 532800  37040 1570756   0    0     0    72 34048 76265 15 20 65 0 0  0
 0  0      0 531792  37040 1571112   0    0     0    20 33937 73687 12 18 70 0 0  0
 5  0      0 528824  37040 1571908   0    0     0     4 33789 74092 11 17 72 0 0  0
10  0      0 528068  37040 1572496   0    0     0    48 33124 72653 12 18 70 0 0  0
 4  0      0 526820  37040 1572976   0    0     0    16 33062 74199 12 20 69 0 0  0
12  0      0 525312  37048 1573560   0    0     0   108 31434 66964 10 16 75 0 0  0
 5  0      0 523548  37056 1574212   0    0     0   104 34565 75314 13 21 66 0 0  0
 7  0      0 519264  37056 1574656   0    0     0     0 36837 79791 18 25 57 0 0  0
 7  0      0 519012  37056 1575404   0    0     0    24 30561 66089 11 17 72 0 0  0
 4  0      0 518256  37056 1575756   0    0     0   184 33197 71759 12 17 72 0 0  0
 3  0      0 515736  37056 1576524   0    0     0    60 32619 73810 13 17 69 0 0  0
10  0      0 514728  37064 1577100   0    0   128    60 33652 72599 12 18 69 0 0  0
12  0      0 512264  37064 1577816   0    0     0    24 34339 74731 13 22 65 0 0  0
12  0      0 510780  37064 1578344   0    0     0    24 32546 73237 12 18 70 0 0  0
 7  0      0 509520  37064 1579080   0    0     0    32 32885 72160 13 19 69 0 0  0
10  0      0 509016  37064 1579416   0    0     0    60 31053 69041 11 17 72 0 0  0
 1  0      0 508540  37064 1580196   0    0     0     4 35325 76916 13 22 65 0 0  0
 9  0      0 507028  37064 1580776   0    0     0    24 33695 73893 15 21 65 0 0  0
 6  0      0 505768  37064 1581420   0    0     0     4 35349 77981 14 21 65 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 505516  37068 1581964   0    0     0    84 32189 69198 12 18 70 0 0  0
 2  0      0 504760  37068 1582532   0    0     0    36 33538 73592 13 22 65 0 0  0
13  0      0 504508  37076 1583184   0    0     0    88 29888 65129 12 19 70 0 0  0
 8  0      0 502744  37076 1583832   0    0     0     4 31398 70896 12 19 69 0 0  0
 0  0      0 500980  37076 1584288   0    0     0    48 32864 71874 11 19 70 0 0  0
11  0      0 500028  37076 1585072   0    0     0 17956 34162 78190 11 19 69 0 0  0
 3  0      0 498544  37076 1585396   0    0     0    68 30679 66501 11 16 73 0 0  0
 9  0      0 497788  37088 1586192   0    0     0    52 34248 74296 12 21 67 0 0  0
12  0      0 497284  37096 1586552   0    0     0    48 32443 70193 13 18 69 0 0  0
 1  0      0 494764  37096 1587340   0    0     0     0 33953 75065 13 22 65 0 0  0
 0  0      0 493784  37096 1587892   0    0     0    24 33890 74086 13 21 66 0 0  0
 5  0      0 581732  37096 1490944   0    0     0    32 34429 77092 15 22 63 0 0  0
 5  0      0 581732  37096 1491404   0    0     0    24 30870 67175 12 19 69 0 0  0
 0  0      0 581284  37104 1492096   0    0     0    60 33146 73072 12 18 70 0 0  0
 8  0      0 578792  37112 1492660   0    0     0    80 34231 72845 12 21 67 0 0  0
 1  0      0 578540  37112 1493320   0    0     0    16 33401 74132 12 19 69 0 0  0
 3  0      0 578316  37120 1493744   0    0     0   144 29691 65450 10 16 73 0 0  0
 0  0      0 578316  37128 1494436   0    0     0    60 33439 74075 13 17 70 0 0  0
 0  0      0 578316  37128 1494912   0    0     0    24 33374 73763 11 18 70 0 0  0
 1  0      0 577056  37128 1495676   0    0     0     0 33832 74069 12 19 69 0 0  0
 2  0      0 577056  37128 1496028   0    0     0    24 31766 70783 10 18 72 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 576580  37128 1496776   0    0     0    32 32610 70929 12 19 69 0 0  0
 0  0      0 575852  37136 1497200   0    0     0    48 32818 71708 13 20 67 0 0  0
 1  0      0 572324  37136 1498072   0    0     0    16 33994 75617 13 20 68 0 0  0
 8  0      0 570812  37144 1498580   0    0     0    52 33708 73654 12 18 70 0 0  0
 3  0      0 570084  37144 1499108   0    0     0    24 32937 71712 11 18 71 0 0  0
 5  0      0 569580  37144 1499820   0    0     0   132 34371 76548 11 18 70 0 0  0
 8  0      0 569076  37144 1500388   0    0     0    24 34417 74990 13 18 69 0 0  0
 9  0      0 568572  37144 1500776   0    0     0    28 33674 75426 13 20 66 0 0  0
 0  0      0 568096  37152 1501608   0    0     0    28 33012 72314 13 21 65 0 0  0
 0  0      0 567592  37160 1502004   0    0    72    48 32235 71250 12 20 68 0 0  0
 0  0      0 567340  37160 1502756   0    0     0    32 31901 69350 12 19 69 0 0  0
12  0      0 566864  37168 1503208   0    0     0    84 32992 70627 14 21 64 0 0  0
 7  0      0 566612  37168 1503884   0    0     0     0 35297 76768 12 19 68 0 0  0
 0  0      0 566360  37168 1504340   0    0     0    24 34473 75760 12 19 69 0 0  0
12  0      0 565884  37168 1505020   0    0     0    24 33300 71966 12 18 70 0 0  0
 3  0      0 565408  37168 1505360   0    0     0    44 32550 71208 11 19 70 0 0  0
 0  0      0 565156  37172 1506168   0    0     0    56 33122 74000 13 19 68 0 0  0
 0  0      0 564904  37176 1506732   0    0     0    48 35776 78633 13 24 63 0 0  0
 2  0      0 563140  37176 1507340   0    0     0     0 34110 73558 15 22 64 0 0  0
 0  0      0 563140  37176 1507952   0    0     0    24 30204 65619 11 18 71 0 0  0
 5  0      0 563140  37176 1508640   0    0     0    32 34575 77474 14 23 63 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 563140  37176 1509100   0    0     0    28 32423 71060 11 17 71 0 0  0
 9  0      0 562888  37184 1509864   0    0     0    32 34481 77318 13 20 67 0 0  0
 6  0      0 562132  37184 1510244   0    0     0    24 32286 70455 11 18 72 0 0  0
13  0      0 560116  37192 1511012   0    0     0    52 35041 75267 13 20 66 0 0  0
10  0      0 559892  37192 1511620   0    0     0 20600 33792 73893 13 23 64 0 0  0
 7  0      0 558884  37200 1512148   0    0     0   120 33457 72098 13 21 66 0 0  0
 3  0      0 558156  37200 1512740   0    0     0    24 34302 76041 14 20 66 0 0  0
10  0      0 557932  37200 1513380   0    0     0     0 31390 67529 12 19 69 0 0  0
 0  0      0 557456  37200 1513804   0    0     0    28 33157 70331 13 20 66 0 0  0
17  0      0 557204  37200 1514412   0    0     0    48 31529 66957 13 19 68 0 0  0
 7  0      0 555692  37208 1514836   0    0     0    68 35368 76679 14 20 66 0 0  0
11  0      0 555188  37208 1515616   0    0     0     0 32565 70194 13 20 67 0 0  0
 1  0      0 552444  37212 1516040   0    0     0    52 33442 73611 12 19 69 0 0  0
 0  0      0 551940  37212 1516732   0    0     0    24 32362 70531 10 18 72 0 0  0
 8  0      0 549672  37212 1517272   0    0     0    44 34625 73894 14 18 68 0 0  0
 6  0      0 547684  37212 1517840   0    0     0     0 33260 71330 13 19 68 0 0  0
 8  0      0 547432  37220 1518308   0    0     0    88 32396 70113 14 17 69 0 0  0
 6  0      0 545416  37220 1519132   0    0     0     0 36009 78633 13 22 64 0 0  0
11  0      0 545164  37220 1519704   0    0     0    24 35849 78527 13 20 67 0 0  0
 0  0      0 544688  37220 1520304   0    0     0    72 32675 70882 12 20 67 0 0  0
 3  0      0 544688  37228 1520880   0    0     0    92 35588 78311 14 20 67 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 544688  37228 1521432   0    0     0     0 33672 73480 12 21 67 0 0  0
 0  0      0 543176  37228 1522008   0    0     0    28 33839 73607 12 20 68 0 0  0
 2  0      0 542476  37228 1522548   0    0     0     0 33784 72607 12 20 68 0 0  0
14  0      0 542224  37228 1523200   0    0   108    64 33626 71230 14 20 66 0 0  0
 8  0      0 541972  37236 1523864   0    0     0    32 31575 69503 12 18 70 0 0  0
 5  0      0 541496  37244 1524264   0    0     0    52 33342 71564 13 19 68 0 0  0
 8  0      0 539732  37244 1525068   0    0     0     0 36601 78683 15 24 62 0 0  0
10  0      0 539476  37244 1525612   0    0     0    24 33133 70115 14 22 64 0 0  0
11  0      0 539000  37244 1525996   0    0     0    32 31518 68376 12 21 67 0 0  0
 8  0      0 538748  37244 1526756   0    0     0    24 34096 72892 17 22 61 0 0  0
 0  0      0 538496  37252 1527188   0    0     0    32 35944 77564 13 21 66 0 0  0
 7  0      0 537264  37252 1528020   0    0     0    24 33487 73555 13 20 67 0 0  0
 0  0      0 537264  37252 1528516   0    0     0     0 33851 75257 12 19 69 0 0  0
